"REF_DATE","GEO","DGUID","Fuel type","Vehicle type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","New Brunswick","2016A000213","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719224","5.4.3.1","13","","","","0"
"2023-01","New Brunswick","2016A000213","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719224","5.4.3.1","16","","","","0"
"2023-04","New Brunswick","2016A000213","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719224","5.4.3.1","17","","","","0"
"2023-07","New Brunswick","2016A000213","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719224","5.4.3.1","22","","","","0"
"2023-10","New Brunswick","2016A000213","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719224","5.4.3.1","20","","","","0"
"2024-01","New Brunswick","2016A000213","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719224","5.4.3.1","12","","","","0"
"2017-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","1","","","","0"
"2017-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","1","","","","0"
"2017-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","0","","","","0"
"2017-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","0","","","","0"
"2018-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","0","","","","0"
"2018-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","0","","","","0"
"2018-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","0","","","","0"
"2018-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","2","","","","0"
"2019-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","0","","","","0"
"2019-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","5","","","","0"
"2019-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","7","","","","0"
"2019-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","10","","","","0"
"2020-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","6","","","","0"
"2020-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","8","","","","0"
"2020-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","21","","","","0"
"2020-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","22","","","","0"
"2021-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","18","","","","0"
"2021-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","28","","","","0"
"2021-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","85","","","","0"
"2021-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","31","","","","0"
"2022-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","56","","","","0"
"2022-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","85","","","","0"
"2022-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","97","","","","0"
"2022-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","104","","","","0"
"2023-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","100","","","","0"
"2023-04","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","155","","","","0"
"2023-07","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","205","","","","0"
"2023-10","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","208","","","","0"
"2024-01","New Brunswick","2016A000213","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719231","5.4.4.1","201","","","","0"
"2017-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2017-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2017-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2017-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2018-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2018-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2018-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2018-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2019-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2019-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2019-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2019-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2020-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2020-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2020-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2020-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2021-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2021-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2021-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2021-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","0","","","","0"
"2022-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","2","","","","0"
"2022-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","4","","","","0"
"2022-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","1","","","","0"
"2022-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","1","","","","0"
"2023-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","4","","","","0"
"2023-04","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","1","","","","0"
"2023-07","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","4","","","","0"
"2023-10","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","5","","","","0"
"2024-01","New Brunswick","2016A000213","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719238","5.4.5.1","5","","","","0"
"2017-01","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","602","","","","0"
"2017-04","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","831","","","","0"
"2017-07","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","872","","","","0"
"2017-10","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","1042","","","","0"
"2018-01","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","935","","","","0"
"2018-04","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","2140","","","","0"
"2018-07","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","2141","","","","0"
"2018-10","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","3320","","","","0"
"2019-01","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","2188","","","","0"
"2019-04","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","5207","","","","0"
"2019-07","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","4239","","","","0"
"2019-10","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","3650","","","","0"
"2020-01","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","3649","","","","0"
"2020-04","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","2502","","","","0"
"2020-07","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","5807","","","","0"
"2020-10","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","5109","","","","0"
"2021-01","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","4708","","","","0"
"2021-04","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","7429","","","","0"
"2021-07","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","6258","","","","0"
"2021-10","Quebec","2016A000224","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719245","6.4.1.1","4017","","","","0"
